time,altitude,velocity,accel_bias,alt (bmp),vert_accel
36.1051,703.7710,0.0914,-0.0819,703.6490,-0.0767
36.1252,703.7722,0.0914,-0.0819,703.6490,-0.0756
36.1453,703.7734,0.0915,-0.0819,703.6333,-0.0750
36.1655,703.7746,0.0915,-0.0819,703.6333,-0.0772
36.1856,703.7757,0.0915,-0.0819,703.6333,-0.0757
36.2057,703.7767,0.0915,-0.0819,703.6183,-0.0810
36.2259,703.7778,0.0914,-0.0818,703.6183,-0.0817
36.2460,703.7788,0.0914,-0.0818,703.6030,-0.0785
36.2661,703.7797,0.0913,-0.0818,703.6030,-0.0836
36.2862,703.7806,0.0911,-0.0818,703.6030,-0.0825
36.3063,703.7815,0.0910,-0.0818,703.5877,-0.0844
36.3265,703.7824,0.0908,-0.0818,703.5877,-0.0834
36.3466,703.7832,0.0907,-0.0818,703.5877,-0.0856
36.3667,703.7840,0.0905,-0.0818,703.5877,-0.0834
36.3869,703.7848,0.0903,-0.0818,703.5877,-0.0845
36.4070,703.7857,0.0902,-0.0818,703.6368,-0.0777
36.4271,703.7868,0.0902,-0.0818,703.6368,-0.0800
36.4472,703.7878,0.0901,-0.0818,703.6368,-0.0812
36.4673,703.7889,0.0901,-0.0818,703.6368,-0.0780
36.4875,703.7899,0.0901,-0.0818,703.6368,-0.0754
36.5076,703.7909,0.0901,-0.0817,703.6215,-0.0767
36.5278,703.7918,0.0901,-0.0817,703.6215,-0.0764
36.5479,703.7928,0.0901,-0.0817,703.6215,-0.0747
36.5680,703.7937,0.0901,-0.0817,703.6215,-0.0788
36.5882,703.7946,0.0900,-0.0817,703.6215,-0.0826
36.6083,703.7955,0.0899,-0.0817,703.6061,-0.0816
36.6284,703.7963,0.0898,-0.0817,703.6061,-0.0779
36.6486,703.7972,0.0897,-0.0817,703.6368,-0.0826
36.6687,703.7981,0.0896,-0.0817,703.6368,-0.0827
36.6888,703.7991,0.0896,-0.0817,703.6368,-0.0759
36.7089,703.8001,0.0897,-0.0817,703.6368,-0.0709
36.7290,703.8013,0.0898,-0.0817,703.6368,-0.0713
36.7491,703.8023,0.0899,-0.0817,703.6671,-0.0726
36.7693,703.8034,0.0901,-0.0817,703.6671,-0.0651
36.7894,703.8045,0.0903,-0.0817,703.6671,-0.0665
36.8095,703.8057,0.0905,-0.0816,703.6977,-0.0693
36.8296,703.8070,0.0906,-0.0816,703.6977,-0.0766
36.8497,703.8082,0.0906,-0.0816,703.6977,-0.0794
36.8699,703.8095,0.0906,-0.0816,703.6977,-0.0781
36.8900,703.8107,0.0906,-0.0816,703.6977,-0.0760
36.9101,703.8119,0.0906,-0.0816,703.6977,-0.0827
36.9302,703.8132,0.0905,-0.0816,703.6977,-0.0796
36.9503,703.8144,0.0905,-0.0816,703.6977,-0.0799
36.9705,703.8156,0.0905,-0.0816,703.6977,-0.0789
36.9906,703.8168,0.0905,-0.0816,703.6977,-0.0794
37.0107,703.8180,0.0905,-0.0816,703.6827,-0.0754
37.0308,703.8191,0.0906,-0.0816,703.6827,-0.0752
37.0510,703.8202,0.0907,-0.0816,703.6671,-0.0641
37.0711,703.8212,0.0909,-0.0816,703.6671,-0.0713
37.0912,703.8222,0.0910,-0.0816,703.6671,-0.0730
37.1113,703.8233,0.0911,-0.0816,703.6827,-0.0701
37.1314,703.8244,0.0912,-0.0816,703.6827,-0.0738
37.1516,703.8256,0.0912,-0.0816,703.6977,-0.0733
37.1717,703.8267,0.0913,-0.0816,703.6977,-0.0734
37.1918,703.8279,0.0913,-0.0816,703.6977,-0.0802
37.2119,703.8291,0.0913,-0.0815,703.6977,-0.0783
37.2320,703.8302,0.0912,-0.0815,703.6977,-0.0788
37.2522,703.8314,0.0912,-0.0815,703.6827,-0.0797
37.2723,703.8324,0.0911,-0.0815,703.6827,-0.0800
37.2924,703.8335,0.0910,-0.0815,703.6827,-0.0824
37.3125,703.8345,0.0910,-0.0815,703.6671,-0.0797
37.3326,703.8354,0.0909,-0.0815,703.6671,-0.0790
37.3527,703.8363,0.0909,-0.0815,703.6030,-0.0765
37.3728,703.8370,0.0908,-0.0815,703.6030,-0.0804
37.3929,703.8376,0.0907,-0.0815,703.6030,-0.0753
37.4131,703.8382,0.0907,-0.0815,703.6030,-0.0743
37.4332,703.8388,0.0907,-0.0815,703.6030,-0.0728
37.4533,703.8395,0.0908,-0.0815,703.6183,-0.0658
37.4734,703.8402,0.0909,-0.0814,703.6183,-0.0713
37.4936,703.8409,0.0910,-0.0814,703.6183,-0.0727
37.5137,703.8417,0.0910,-0.0814,703.6183,-0.0767
37.5338,703.8424,0.0909,-0.0814,703.6183,-0.0791
37.5539,703.8431,0.0908,-0.0814,703.6183,-0.0755
37.5740,703.8438,0.0908,-0.0814,703.6183,-0.0733
37.5942,703.8444,0.0909,-0.0814,703.6030,-0.0706
37.6143,703.8450,0.0910,-0.0814,703.6030,-0.0670
37.6344,703.8456,0.0911,-0.0814,703.6030,-0.0700
37.6545,703.8462,0.0912,-0.0814,703.6030,-0.0748
37.6746,703.8468,0.0912,-0.0814,703.6030,-0.0709
37.6947,703.8474,0.0913,-0.0813,703.6183,-0.0706
37.7149,703.8481,0.0914,-0.0813,703.6183,-0.0696
37.7350,703.8487,0.0915,-0.0813,703.6183,-0.0657
37.7551,703.8494,0.0917,-0.0813,703.6333,-0.0685
37.7752,703.8502,0.0917,-0.0813,703.6333,-0.0742
37.7953,703.8509,0.0918,-0.0813,703.6333,-0.0711
37.8154,703.8516,0.0918,-0.0813,703.6333,-0.0735
37.8355,703.8524,0.0918,-0.0813,703.6333,-0.0771
37.8557,703.8531,0.0917,-0.0813,703.6333,-0.0807
37.8758,703.8538,0.0915,-0.0813,703.6333,-0.0832
37.8959,703.8545,0.0914,-0.0813,703.5741,-0.0816
37.9160,703.8549,0.0913,-0.0812,703.5741,-0.0750
37.9361,703.8553,0.0914,-0.0812,703.5741,-0.0674
37.9562,703.8558,0.0915,-0.0812,703.5894,-0.0682
37.9764,703.8563,0.0916,-0.0812,703.5894,-0.0656
37.9965,703.8567,0.0918,-0.0812,703.5894,-0.0666
38.0166,703.8572,0.0919,-0.0812,703.5894,-0.0679
38.0367,703.8577,0.0920,-0.0812,703.5894,-0.0682
38.0568,703.8583,0.0921,-0.0812,703.6201,-0.0679
38.0770,703.8589,0.0922,-0.0812,703.6201,-0.0724
38.0971,703.8595,0.0922,-0.0811,703.6201,-0.0701
38.1172,703.8602,0.0922,-0.0811,703.6201,-0.0754
38.1373,703.8608,0.0922,-0.0811,703.6201,-0.0743
38.1574,703.8614,0.0921,-0.0811,703.6201,-0.0769
38.1776,703.8620,0.0920,-0.0811,703.6201,-0.0787
38.1977,703.8627,0.0919,-0.0811,703.6201,-0.0780
38.2178,703.8633,0.0919,-0.0811,703.6201,-0.0721
38.2379,703.8639,0.0919,-0.0811,703.6201,-0.0744
38.2580,703.8645,0.0918,-0.0811,703.6201,-0.0822
38.2781,703.8651,0.0916,-0.0811,703.6201,-0.0798
38.2982,703.8657,0.0916,-0.0811,703.6350,-0.0740
38.3184,703.8663,0.0916,-0.0810,703.6350,-0.0725
38.3385,703.8672,0.0916,-0.0810,703.6350,-0.0711
38.3586,703.8679,0.0917,-0.0810,703.6507,-0.0726
38.3787,703.8686,0.0918,-0.0810,703.6507,-0.0652
38.3988,703.8693,0.0920,-0.0810,703.6507,-0.0621
38.4189,703.8701,0.0922,-0.0810,703.6507,-0.0682
38.4390,703.8708,0.0923,-0.0810,703.6507,-0.0691
38.4591,703.8716,0.0923,-0.0810,703.6657,-0.0734
38.4793,703.8724,0.0923,-0.0810,703.6657,-0.0742
38.4994,703.8732,0.0923,-0.0810,703.6657,-0.0763
38.5195,703.8740,0.0923,-0.0810,703.6657,-0.0743
38.5396,703.8748,0.0923,-0.0809,703.6657,-0.0754
38.5597,703.8756,0.0923,-0.0809,703.6810,-0.0731
38.5799,703.8765,0.0923,-0.0809,703.6810,-0.0744
38.6000,703.8773,0.0923,-0.0809,703.6319,-0.0751
38.6202,703.8779,0.0922,-0.0809,703.6319,-0.0781
38.6403,703.8785,0.0921,-0.0809,703.6319,-0.0750
38.6604,703.8791,0.0922,-0.0809,703.6472,-0.0721
38.6805,703.8798,0.0921,-0.0809,703.6472,-0.0786
38.7006,703.8805,0.0920,-0.0809,703.6625,-0.0805
38.7207,703.8812,0.0918,-0.0809,703.6625,-0.0864
38.7408,703.8819,0.0916,-0.0809,703.6625,-0.0812
38.7610,703.8826,0.0914,-0.0808,703.6625,-0.0841
38.7811,703.8833,0.0912,-0.0808,703.6625,-0.0856
38.8012,703.8841,0.0910,-0.0808,703.6779,-0.0776
38.8213,703.8848,0.0910,-0.0808,703.6779,-0.0777
38.8414,703.8856,0.0909,-0.0808,703.6779,-0.0807
38.8615,703.8865,0.0908,-0.0808,703.7085,-0.0798
38.8817,703.8874,0.0907,-0.0808,703.7085,-0.0765
38.9018,703.8883,0.0907,-0.0808,703.7235,-0.0780
38.9219,703.8893,0.0907,-0.0808,703.7235,-0.0750
38.9421,703.8903,0.0908,-0.0808,703.7235,-0.0682
38.9622,703.8912,0.0909,-0.0808,703.7235,-0.0751
38.9824,703.8922,0.0909,-0.0808,703.7235,-0.0748
39.0025,703.8932,0.0908,-0.0808,703.7391,-0.0789
39.0226,703.8942,0.0908,-0.0808,703.7391,-0.0773
39.0428,703.8952,0.0907,-0.0807,703.7391,-0.0802
39.0629,703.8963,0.0906,-0.0807,703.7541,-0.0808
39.0830,703.8974,0.0905,-0.0807,703.7541,-0.0850
39.1031,703.8988,0.0904,-0.0807,703.7694,-0.0783
39.1232,703.8999,0.0904,-0.0807,703.7694,-0.0737
39.1433,703.9011,0.0906,-0.0807,703.7694,-0.0651
39.1634,703.9023,0.0907,-0.0807,703.7851,-0.0711
39.1835,703.9035,0.0908,-0.0807,703.7851,-0.0739
39.2036,703.9048,0.0909,-0.0807,703.8000,-0.0737
39.2237,703.9061,0.0910,-0.0807,703.8000,-0.0693
39.2439,703.9073,0.0911,-0.0807,703.8000,-0.0722
39.2640,703.9086,0.0912,-0.0807,703.8000,-0.0728
39.2841,703.9099,0.0912,-0.0807,703.8000,-0.0799
39.3042,703.9111,0.0911,-0.0807,703.8000,-0.0833
39.3243,703.9124,0.0911,-0.0807,703.8000,-0.0753
39.3444,703.9136,0.0912,-0.0807,703.7534,-0.0741
39.3645,703.9146,0.0912,-0.0807,703.7534,-0.0699
39.3846,703.9157,0.0913,-0.0807,703.7534,-0.0681
39.4048,703.9167,0.0914,-0.0807,703.7534,-0.0720
39.4249,703.9177,0.0914,-0.0806,703.7534,-0.0773
39.4450,703.9186,0.0914,-0.0806,703.7384,-0.0777
39.4651,703.9196,0.0913,-0.0806,703.7384,-0.0807
39.4852,703.9205,0.0912,-0.0806,703.7384,-0.0828
39.5053,703.9213,0.0911,-0.0806,703.7228,-0.0761
39.5255,703.9221,0.0911,-0.0806,703.7228,-0.0765
39.5456,703.9229,0.0911,-0.0806,703.7228,-0.0759
39.5657,703.9238,0.0910,-0.0806,703.7228,-0.0807
39.5859,703.9246,0.0908,-0.0806,703.7228,-0.0761
39.6068,703.9253,0.0909,-0.0806,703.7078,-0.0729
39.6269,703.9260,0.0909,-0.0806,703.7078,-0.0716
39.6471,703.9267,0.0908,-0.0806,703.7078,-0.0773
39.6673,703.9274,0.0907,-0.0806,703.7078,-0.0756
39.6874,703.9281,0.0907,-0.0805,703.7078,-0.0777
39.7075,703.9288,0.0905,-0.0805,703.7078,-0.0837
39.7276,703.9295,0.0903,-0.0805,703.7078,-0.0829
39.7477,703.9302,0.0901,-0.0805,703.7078,-0.0800
39.7678,703.9309,0.0900,-0.0805,703.7078,-0.0832
39.7879,703.9317,0.0900,-0.0805,703.7078,-0.0690
39.8081,703.9323,0.0901,-0.0805,703.6772,-0.0674
39.8282,703.9328,0.0901,-0.0805,703.6772,-0.0729
39.8483,703.9333,0.0901,-0.0805,703.6772,-0.0745
39.8684,703.9338,0.0901,-0.0805,703.6772,-0.0725
39.8885,703.9343,0.0901,-0.0804,703.6772,-0.0695
39.9086,703.9348,0.0901,-0.0804,703.6772,-0.0707
39.9287,703.9353,0.0901,-0.0804,703.6772,-0.0718
39.9488,703.9358,0.0901,-0.0804,703.6772,-0.0731
39.9690,703.9363,0.0901,-0.0804,703.6772,-0.0750
39.9891,703.9368,0.0901,-0.0804,703.6772,-0.0732
40.0092,703.9373,0.0901,-0.0804,703.6925,-0.0681
40.0293,703.9379,0.0902,-0.0804,703.6925,-0.0681
40.0494,703.9384,0.0903,-0.0804,703.6925,-0.0686
40.0696,703.9390,0.0905,-0.0804,703.6925,-0.0618
40.0897,703.9396,0.0907,-0.0803,703.6925,-0.0590
40.1098,703.9401,0.0909,-0.0803,703.6925,-0.0694
40.1299,703.9407,0.0910,-0.0803,703.6925,-0.0676
40.1500,703.9412,0.0911,-0.0803,703.6772,-0.0677
40.1702,703.9417,0.0912,-0.0803,703.6772,-0.0670
40.1903,703.9422,0.0913,-0.0803,703.6772,-0.0651
40.2104,703.9427,0.0914,-0.0803,703.6772,-0.0635
40.2305,703.9432,0.0916,-0.0803,703.6772,-0.0634
40.2507,703.9436,0.0918,-0.0803,703.6284,-0.0621
40.2708,703.9438,0.0919,-0.0802,703.6284,-0.0670
40.2909,703.9441,0.0919,-0.0802,703.6284,-0.0686
40.3112,703.9443,0.0919,-0.0802,703.6284,-0.0730
40.3313,703.9446,0.0919,-0.0802,703.6284,-0.0705
40.3515,703.9448,0.0918,-0.0802,703.6284,-0.0786
40.3716,703.9450,0.0917,-0.0802,703.6284,-0.0739
40.3917,703.9453,0.0916,-0.0802,703.6284,-0.0747
40.4118,703.9455,0.0915,-0.0802,703.6284,-0.0734
40.4319,703.9457,0.0916,-0.0801,703.6284,-0.0630
40.4520,703.9460,0.0916,-0.0801,703.6284,-0.0678
40.4722,703.9462,0.0917,-0.0801,703.6284,-0.0686
40.4923,703.9464,0.0918,-0.0801,703.6284,-0.0618
40.5124,703.9466,0.0919,-0.0801,703.6284,-0.0681
40.5325,703.9469,0.0918,-0.0801,703.6284,-0.0725
40.5527,703.9472,0.0918,-0.0801,703.6434,-0.0718
40.5728,703.9475,0.0919,-0.0801,703.6434,-0.0659
40.5929,703.9478,0.0920,-0.0800,703.6434,-0.0602
40.6130,703.9482,0.0922,-0.0800,703.6740,-0.0648
40.6331,703.9487,0.0922,-0.0800,703.6740,-0.0709
40.6533,703.9492,0.0923,-0.0800,703.6893,-0.0681
40.6734,703.9497,0.0922,-0.0800,703.6893,-0.0772
40.6937,703.9503,0.0922,-0.0800,703.7047,-0.0735
40.7138,703.9509,0.0920,-0.0800,703.7047,-0.0791
40.7340,703.9514,0.0918,-0.0800,703.7047,-0.0830
40.7541,703.9520,0.0916,-0.0800,703.7047,-0.0846
40.7742,703.9526,0.0914,-0.0800,703.7047,-0.0761
40.7943,703.9532,0.0913,-0.0799,703.7047,-0.0795
40.8144,703.9537,0.0912,-0.0799,703.7047,-0.0795
40.8346,703.9543,0.0910,-0.0799,703.7047,-0.0754
40.8547,703.9549,0.0908,-0.0799,703.7047,-0.0852
40.8748,703.9554,0.0906,-0.0799,703.7047,-0.0825
40.8949,703.9559,0.0903,-0.0799,703.7047,-0.0832
40.9150,703.9565,0.0901,-0.0799,703.7047,-0.0813
40.9352,703.9570,0.0899,-0.0799,703.7047,-0.0827
40.9553,703.9575,0.0897,-0.0799,703.7047,-0.0805
40.9754,703.9580,0.0895,-0.0799,703.7047,-0.0789
40.9955,703.9585,0.0895,-0.0798,703.7506,-0.0711
41.0157,703.9593,0.0895,-0.0798,703.7506,-0.0706
41.0358,703.9600,0.0895,-0.0798,703.7506,-0.0748
41.0559,703.9607,0.0895,-0.0798,703.7506,-0.0722
41.0760,703.9615,0.0895,-0.0798,703.7506,-0.0748
41.0962,703.9622,0.0895,-0.0798,703.7656,-0.0764
41.1163,703.9630,0.0895,-0.0798,703.7656,-0.0723
41.1364,703.9638,0.0895,-0.0798,703.7656,-0.0712
41.1565,703.9645,0.0894,-0.0798,703.7656,-0.0854
41.1767,703.9653,0.0891,-0.0798,703.7656,-0.0882
41.1968,703.9661,0.0889,-0.0798,703.7656,-0.0834
41.2169,703.9668,0.0887,-0.0798,703.7656,-0.0861
41.2370,703.9676,0.0884,-0.0797,703.7656,-0.0855
41.2571,703.9683,0.0883,-0.0797,703.7656,-0.0813
41.2773,703.9691,0.0880,-0.0797,703.7656,-0.0851
41.2974,703.9700,0.0878,-0.0797,703.7656,-0.0855
41.3175,703.9707,0.0874,-0.0797,703.7656,-0.0904
41.3376,703.9714,0.0873,-0.0797,703.7656,-0.0795
41.3578,703.9720,0.0871,-0.0797,703.7506,-0.0777
41.3779,703.9727,0.0870,-0.0797,703.7506,-0.0849
41.3980,703.9733,0.0868,-0.0797,703.7656,-0.0799
41.4186,703.9740,0.0867,-0.0797,703.7656,-0.0771
41.4387,703.9747,0.0867,-0.0797,703.7656,-0.0785
41.4588,703.9753,0.0866,-0.0796,703.7506,-0.0745
41.4789,703.9759,0.0865,-0.0796,703.7506,-0.0757
41.4991,703.9765,0.0865,-0.0796,703.7656,-0.0761
41.5192,703.9771,0.0864,-0.0796,703.7656,-0.0745
41.5393,703.9778,0.0863,-0.0796,703.7656,-0.0780
41.5594,703.9782,0.0862,-0.0796,703.7040,-0.0818
41.5795,703.9785,0.0860,-0.0796,703.7040,-0.0811
41.5997,703.9788,0.0858,-0.0796,703.6886,-0.0742
41.6198,703.9791,0.0857,-0.0796,703.6886,-0.0765
41.6399,703.9793,0.0855,-0.0796,703.6886,-0.0787
41.6600,703.9796,0.0854,-0.0795,703.6886,-0.0767
41.6802,703.9798,0.0852,-0.0795,703.6886,-0.0788
41.7003,703.9800,0.0851,-0.0795,703.6733,-0.0787
41.7204,703.9802,0.0849,-0.0795,703.6733,-0.0770
41.7405,703.9803,0.0848,-0.0795,703.6733,-0.0745
41.7606,703.9805,0.0847,-0.0795,703.6733,-0.0811
41.7807,703.9806,0.0844,-0.0795,703.6733,-0.0843
41.8010,703.9807,0.0840,-0.0795,703.6580,-0.0867
41.8211,703.9808,0.0837,-0.0794,703.6580,-0.0895
41.8412,703.9808,0.0833,-0.0794,703.6580,-0.0910
41.8613,703.9808,0.0829,-0.0794,703.6580,-0.0867
41.8814,703.9808,0.0827,-0.0794,703.6580,-0.0796
41.9015,703.9809,0.0825,-0.0794,703.6580,-0.0804
41.9217,703.9809,0.0823,-0.0794,703.6580,-0.0807
41.9418,703.9809,0.0820,-0.0794,703.6580,-0.0808
41.9619,703.9810,0.0819,-0.0794,703.6733,-0.0772
41.9820,703.9810,0.0817,-0.0793,703.6733,-0.0823
42.0021,703.9811,0.0815,-0.0793,703.6886,-0.0812
42.0222,703.9813,0.0811,-0.0793,703.6886,-0.0824
42.0424,703.9815,0.0809,-0.0793,703.6886,-0.0814
42.0625,703.9816,0.0808,-0.0793,703.6886,-0.0762
42.0826,703.9817,0.0807,-0.0793,703.6886,-0.0753
42.1027,703.9819,0.0805,-0.0793,703.6886,-0.0803
42.1228,703.9820,0.0803,-0.0793,703.6886,-0.0831
42.1429,703.9821,0.0800,-0.0792,703.6886,-0.0832
42.1630,703.9822,0.0799,-0.0792,703.6886,-0.0772
42.1831,703.9823,0.0797,-0.0792,703.6886,-0.0793
42.2033,703.9824,0.0796,-0.0792,703.6886,-0.0753
42.2234,703.9826,0.0795,-0.0792,703.6886,-0.0769
42.2435,703.9827,0.0793,-0.0792,703.7193,-0.0775
42.2636,703.9829,0.0792,-0.0792,703.7193,-0.0768
42.2837,703.9832,0.0789,-0.0792,703.7193,-0.0866
42.3038,703.9834,0.0787,-0.0792,703.7193,-0.0763
42.3239,703.9836,0.0785,-0.0791,703.7193,-0.0800
42.3452,703.9839,0.0783,-0.0791,703.6726,-0.0859
42.3656,703.9839,0.0780,-0.0791,703.6726,-0.0886
42.3857,703.9838,0.0777,-0.0791,703.6726,-0.0785
42.4059,703.9838,0.0776,-0.0791,703.6573,-0.0775
42.4260,703.9837,0.0775,-0.0791,703.6573,-0.0742
42.4461,703.9836,0.0774,-0.0791,703.6573,-0.0725
42.4663,703.9835,0.0772,-0.0791,703.6573,-0.0775
42.4864,703.9834,0.0772,-0.0790,703.6573,-0.0652
42.5065,703.9833,0.0772,-0.0790,703.6879,-0.0704
42.5266,703.9834,0.0772,-0.0790,703.6879,-0.0706
42.5467,703.9834,0.0773,-0.0790,703.6879,-0.0669
42.5668,703.9835,0.0773,-0.0790,703.6879,-0.0627
42.5870,703.9836,0.0774,-0.0790,703.6879,-0.0656
42.6071,703.9836,0.0775,-0.0790,703.6879,-0.0649
42.6272,703.9837,0.0775,-0.0790,703.6879,-0.0723
42.6473,703.9837,0.0775,-0.0789,703.6879,-0.0615
42.6674,703.9838,0.0776,-0.0789,703.6879,-0.0663
42.6876,703.9838,0.0775,-0.0789,703.6879,-0.0793
42.7077,703.9839,0.0774,-0.0789,703.6879,-0.0720
42.7278,703.9839,0.0773,-0.0789,703.6879,-0.0732
42.7479,703.9840,0.0772,-0.0789,703.6879,-0.0743
42.7680,703.9840,0.0772,-0.0789,703.6879,-0.0672
42.7881,703.9841,0.0772,-0.0789,703.6879,-0.0692
42.8082,703.9841,0.0772,-0.0789,703.6726,-0.0694
42.8283,703.9841,0.0773,-0.0788,703.6726,-0.0663
42.8484,703.9840,0.0772,-0.0788,703.6726,-0.0707
42.8686,703.9840,0.0772,-0.0788,703.6726,-0.0755
42.8887,703.9840,0.0772,-0.0788,703.6726,-0.0698
42.9088,703.9839,0.0771,-0.0788,703.6573,-0.0749
42.9289,703.9838,0.0769,-0.0788,703.6573,-0.0762
42.9490,703.9837,0.0768,-0.0788,703.6573,-0.0764
42.9691,703.9835,0.0766,-0.0788,703.6573,-0.0813
42.9892,703.9834,0.0764,-0.0787,703.6573,-0.0786
43.0094,703.9833,0.0763,-0.0787,703.6573,-0.0689
43.0295,703.9832,0.0762,-0.0787,703.6573,-0.0705
43.0496,703.9831,0.0762,-0.0787,703.6573,-0.0750
43.0699,703.9829,0.0761,-0.0787,703.6573,-0.0680
43.0901,703.9828,0.0761,-0.0787,703.6573,-0.0662
43.1102,703.9827,0.0762,-0.0787,703.6573,-0.0668
43.1303,703.9826,0.0762,-0.0786,703.6573,-0.0672
43.1505,703.9825,0.0762,-0.0786,703.6573,-0.0696
43.1706,703.9823,0.0763,-0.0786,703.6573,-0.0638
43.1907,703.9822,0.0763,-0.0786,703.6573,-0.0630
43.2109,703.9821,0.0764,-0.0786,703.6573,-0.0648
43.2310,703.9820,0.0765,-0.0786,703.6573,-0.0684
43.2511,703.9819,0.0764,-0.0786,703.6726,-0.0752
43.2712,703.9819,0.0764,-0.0786,703.6726,-0.0729
43.2913,703.9818,0.0762,-0.0785,703.6726,-0.0767
43.3114,703.9817,0.0761,-0.0785,703.6573,-0.0727
43.3316,703.9816,0.0761,-0.0785,703.6573,-0.0723
43.3517,703.9813,0.0760,-0.0785,703.5933,-0.0679
43.3718,703.9809,0.0759,-0.0785,703.5933,-0.0665
43.3920,703.9804,0.0760,-0.0785,703.5933,-0.0633
43.4121,703.9799,0.0761,-0.0785,703.5776,-0.0607
43.4322,703.9794,0.0762,-0.0784,703.5776,-0.0615
43.4523,703.9789,0.0762,-0.0784,703.5776,-0.0642
43.4724,703.9784,0.0763,-0.0784,703.5776,-0.0604
43.4925,703.9779,0.0765,-0.0784,703.5776,-0.0565
43.5126,703.9774,0.0766,-0.0784,703.5776,-0.0587
43.5328,703.9769,0.0768,-0.0784,703.5776,-0.0588
43.5529,703.9765,0.0769,-0.0783,703.5776,-0.0560
43.5730,703.9760,0.0770,-0.0783,703.5776,-0.0666
43.5931,703.9755,0.0770,-0.0783,703.6420,-0.0652
43.6132,703.9754,0.0771,-0.0783,703.6420,-0.0626
43.6333,703.9752,0.0771,-0.0783,703.6420,-0.0736
43.6535,703.9751,0.0770,-0.0783,703.6420,-0.0701
43.6736,703.9749,0.0770,-0.0783,703.6420,-0.0624
43.6937,703.9748,0.0770,-0.0782,703.6420,-0.0692
43.7138,703.9747,0.0770,-0.0782,703.6420,-0.0694
43.7339,703.9745,0.0770,-0.0782,703.6420,-0.0648
43.7541,703.9743,0.0770,-0.0782,703.6270,-0.0718
43.7742,703.9741,0.0769,-0.0782,703.6270,-0.0747
43.7943,703.9739,0.0768,-0.0782,703.6270,-0.0657
43.8145,703.9737,0.0768,-0.0782,703.6270,-0.0702
43.8346,703.9735,0.0769,-0.0781,703.6270,-0.0646
43.8547,703.9731,0.0769,-0.0781,703.5776,-0.0662
43.8748,703.9727,0.0768,-0.0781,703.5776,-0.0727
43.8950,703.9722,0.0767,-0.0781,703.6082,-0.0685
43.9151,703.9719,0.0766,-0.0781,703.6082,-0.0713
43.9352,703.9716,0.0764,-0.0781,703.6082,-0.0804
43.9553,703.9713,0.0762,-0.0781,703.6235,-0.0753
43.9754,703.9711,0.0761,-0.0780,703.6235,-0.0704
43.9956,703.9709,0.0759,-0.0780,703.6082,-0.0797
44.0157,703.9706,0.0757,-0.0780,703.6082,-0.0747
44.0358,703.9702,0.0756,-0.0780,703.6082,-0.0738
44.0559,703.9700,0.0752,-0.0780,703.6235,-0.0912
44.0760,703.9697,0.0749,-0.0780,703.6235,-0.0788
44.0961,703.9695,0.0747,-0.0780,703.6082,-0.0778
44.1162,703.9691,0.0744,-0.0779,703.6082,-0.0824
44.1363,703.9688,0.0742,-0.0779,703.6082,-0.0761
44.1564,703.9683,0.0737,-0.0779,703.5933,-0.0875
44.1766,703.9679,0.0734,-0.0779,703.5933,-0.0798
44.1967,703.9675,0.0731,-0.0779,703.6082,-0.0779
44.2168,703.9671,0.0729,-0.0779,703.6082,-0.0762
44.2369,703.9668,0.0727,-0.0779,703.6082,-0.0732
44.2570,703.9664,0.0725,-0.0778,703.6082,-0.0719
44.2771,703.9661,0.0723,-0.0778,703.6082,-0.0827
44.2972,703.9657,0.0721,-0.0778,703.6389,-0.0747
44.3174,703.9655,0.0720,-0.0778,703.6389,-0.0684
44.3375,703.9653,0.0720,-0.0778,703.6389,-0.0725
44.3576,703.9651,0.0720,-0.0778,703.6389,-0.0666
44.3778,703.9649,0.0720,-0.0778,703.6389,-0.0656
44.3979,703.9647,0.0719,-0.0777,703.6389,-0.0728
44.4180,703.9645,0.0719,-0.0777,703.6389,-0.0733
44.4381,703.9643,0.0718,-0.0777,703.6389,-0.0713
44.4583,703.9641,0.0717,-0.0777,703.6389,-0.0710
44.4784,703.9639,0.0716,-0.0777,703.6389,-0.0675
44.4987,703.9636,0.0717,-0.0777,703.6235,-0.0601
44.5188,703.9633,0.0718,-0.0777,703.6235,-0.0631
44.5390,703.9631,0.0719,-0.0777,703.6235,-0.0606
44.5591,703.9628,0.0720,-0.0776,703.6235,-0.0615
44.5792,703.9625,0.0721,-0.0776,703.6235,-0.0666
44.5993,703.9622,0.0721,-0.0776,703.6235,-0.0647
44.6194,703.9620,0.0721,-0.0776,703.6235,-0.0684
44.6395,703.9617,0.0721,-0.0776,703.6235,-0.0723
44.6597,703.9614,0.0719,-0.0776,703.6082,-0.0755
44.6798,703.9610,0.0717,-0.0776,703.6082,-0.0741
44.6999,703.9607,0.0716,-0.0775,703.5933,-0.0746
44.7201,703.9602,0.0715,-0.0775,703.5933,-0.0731
44.7402,703.9598,0.0713,-0.0775,703.5933,-0.0714
44.7603,703.9594,0.0711,-0.0775,703.5933,-0.0812
44.7805,703.9590,0.0707,-0.0775,703.5933,-0.0832
44.8006,703.9585,0.0705,-0.0775,703.5776,-0.0797
44.8207,703.9580,0.0702,-0.0775,703.5776,-0.0759
44.8408,703.9575,0.0701,-0.0774,703.5776,-0.0669
44.8609,703.9569,0.0700,-0.0774,703.5626,-0.0685
